_id,Protocolo,data,hora,natureza,situacao,bairro,endereco,detalhe_endereco_acidente,complemento,bairro_cruzamento,sentido_via,tipo,auto,moto,ciclista,pedestre,onibus,caminhao,viatura,vitimas,vitimasfatais
3728,202329326,2023-12-07 0:00:00,7:06:00,COM VÍTIMA,FINALIZADA,MADALENA,RUA DEMOCRITO DE SOUZA FILHO,,"CRUZAMENTO COM BEIRA RIO, PROX. A PONTE DA CAPUNGA",MADALENA,,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0
3729,202329333,2023-12-07 0:00:00,7:40:00,COM VÍTIMA,FINALIZADA,AREIAS,AV RECIFE,,EM FRENTE AO RESIDENCIAL IGNEZ ANDREAZZA,AREIAS,,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0
3730,202329337,2023-12-07 0:00:00,8:20:00,SEM VÍTIMA,FINALIZADA,GRACAS,RUA DAS GRACAS,,EDIFICIO SOLAR PRINCESA DANIELLE,GRACAS,CIDADE,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0
3731,202329340,2023-12-07 0:00:00,8:43:00,COM VÍTIMA,FINALIZADA,CASA FORTE,RUA DA HARMONIA,,EM FRENTE AO EMAGRECENTER DE CASA FORTE / PROX AO MARTELINHO DE OURO,CASA FORTE,,COLISÃO,0,1,0,0,0,0,0,1,0
3732,202329342,2023-12-07 0:00:00,9:25:00,COM VÍTIMA,FINALIZADA,CAMPO GRANDE,RUA PROFESSOR FRANCISCO DA TRINDADE,,PROX A PRAÇA DE CAMPO GRANDE,CAMPO GRANDE,,COLISÃO,0,1,0,0,0,0,0,1,0
3733,202329352,2023-12-07 0:00:00,8:46:00,SEM VÍTIMA,FINALIZADA,SANTO AMARO,PTE DO LIMOEIRO,,,SANTO AMARO,,COLISÃO,0,0,0,0,0,0,0,0,0
3734,202329354,2023-12-07 0:00:00,11:17:00,COM VÍTIMA,FINALIZADA,TORROES,AV ENGENHEIRO ABDIAS DE CARVALHO,,EM FRENTE A ASSOCIAÇÃO RECREATIVA DOS CORREIOS,TORROES,,COLISÃO,0,1,0,0,0,0,0,1,0
3735,202329357,2023-12-07 0:00:00,11:24:00,SEM VÍTIMA,FINALIZADA,MADALENA,RUA DOM JOAO DE SOUZA,,RUA AO LADO DO HOSPITAL D´AVILA,MADALENA,,COLISÃO LATERAL,1,0,0,0,0,0,1,0,0
3736,202329360,2023-12-07 0:00:00,12:01:00,COM VÍTIMA,FINALIZADA,DOIS IRMAOS,RUA MANUEL DE MEDEIROS,,EM FRENTE A PORTARIA Z DA UFPE,DOIS IRMAOS,,COLISÃO,0,1,0,0,0,0,0,1,0
3737,202329364,2023-12-07 0:00:00,12:50:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA DOS NAVEGANTES,RUA CORONEL SERGIO HENRIQUE CARDIM,EM FRENTE AO HOTEL SATOR PALACE DESATIVADO  /  PROX AO PARQUE HOTEL,BOA VIAGEM,,COLISÃO FRONTAL,0,1,0,0,0,0,0,1,0
3738,202329366,2023-12-07 0:00:00,12:56:00,COM VÍTIMA,DUPLICIDADE,BOA VIAGEM,RUA DOS NAVEGANTES,RUA CORONEL SERGIO HENRIQUE CARDIM,PROX AO  PARQUE HOTEL NO TERMINAL DE BOA VIAGEM,BOA VIAGEM,,COLISÃO FRONTAL,1,1,0,0,0,0,0,1,0
3739,202329367,2023-12-07 0:00:00,1:01:00,COM VÍTIMA,FINALIZADA,CAXANGA,AV CAXANGA,,E/F AO TERMINAL DO RESIDENCIAL CAXANGA  S/T CID,CAXANGA,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0
3740,202329368,2023-12-07 0:00:00,1:05:00,COM VÍTIMA,FINALIZADA,ARRUDA,RUA MADRE ROSA GATTORNO,,PROX AO ESTADIO DO ARRUDA,ARRUDA,,ATROPELAMENTO DE PESSOA,1,0,0,1,0,0,0,1,0
3741,202329370,2023-12-07 0:00:00,1:15:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA ARTUR MUNIZ,,ENTRE O ASSAI E RESTAURANTE ESPETTUS,BOA VIAGEM,,COLISÃO,0,1,0,0,0,0,0,1,0
3742,202329384,2023-12-07 0:00:00,2:25:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,RUA ARQUITETO LUIZ NUNES,,ESCOLA ANITA GARIBALDI,IMBIRIBEIRA,,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0
3743,202329388,2023-12-07 0:00:00,2:59:00,COM VÍTIMA,FINALIZADA,CURADO,RUA DR GEORGE WILLIAM BUTLER,,FÁBRICA DA ROCA,CURADO,,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0
3744,202329390,2023-12-07 0:00:00,3:15:00,COM VÍTIMA,FINALIZADA,BOA VISTA,AV MONTEVIDEU,,"EMPRESARIAL DES PEDRO MARTILIANO LINS, PROX CASO DE APOIO GRAVATA",BOA VISTA,,COLISÃO,0,1,0,0,0,0,0,1,0
3745,202329392,2023-12-07 0:00:00,3:28:00,SEM VÍTIMA,FINALIZADA,SAO JOSE,RUA CORACAO DE MARIA,,NA FRENTE DO 16 BATALHÃO,SAO JOSE,,COLISÃO TRASEIRA,1,0,0,0,0,0,1,0,0
3746,202329393,2023-12-07 0:00:00,3:29:00,COM VÍTIMA,FINALIZADA,AFOGADOS,RUA SAO MIGUEL,,BANCO DO BRASIL,AFOGADOS,,COLISÃO FRONTAL,1,1,0,0,0,0,0,1,0
3747,202329397,2023-12-07 0:00:00,3:48:00,COM VÍTIMA,CANCELADA,VARZEA,RUA DR GEORGE WILLIAM BUTLER,,PROX DA FABRICA DE CERAMICAS ROCA PROX DA KIBON SETIDO CURADO,VARZEA,,COLISÃO,0,1,0,0,0,0,0,1,0
3748,202329398,2023-12-07 0:00:00,4:07:00,COM VÍTIMA,CANCELADA,IPUTINGA,AV MAURICIO DE NASSAU,,APÓS O GOE PX A EXPOSIÇÃO DE ANIMAIS,IPUTINGA,,COLISÃO,0,1,0,0,0,0,0,1,0
3749,202329408,2023-12-07 0:00:00,5:47:00,SEM VÍTIMA,FINALIZADA,CAXANGA,AV CAXANGA,,SOB O ELEVADO DA CAXANGA,CAXANGA,,ENGAVETAMENTO,6,0,0,0,0,0,0,0,0
3750,202329415,2023-12-07 0:00:00,5:58:00,COM VÍTIMA,FINALIZADA,PRADO,AV ENGENHEIRO ABDIAS DE CARVALHO,,EM FRENTE AO HABIB,PRADO,,,0,0,0,0,0,0,0,1,0
3751,202329422,2023-12-07 0:00:00,6:19:00,COM VÍTIMA,DUPLICIDADE,ILHA DO RETIRO,AV ENGENHEIRO ABDIAS DE CARVALHO,,EM FRENTE AO SPORT // EM FRENTE A MCDONALDS,ILHA DO RETIRO,,COLISÃO,0,1,0,0,0,0,0,1,0
3752,202329443,2023-12-08 0:00:00,3:11:00,COM VÍTIMA,FINALIZADA,AFOGADOS,RUA SAO MIGUEL,,QUASE EM FRENTE AO DEPATRI,AFOGADOS,,COLISÃO,0,1,0,0,1,0,0,1,0
3753,202329473,2023-12-08 0:00:00,9:21:00,COM VÍTIMA,FINALIZADA,TORRE,RUA JOSE BONIFACIO,,PROX AO SALÃO DE CABELELEIRO DE EDSON E O HORT FRUIT,TORRE,,COLISÃO,0,1,0,0,0,0,0,1,0
3754,202329487,2023-12-08 0:00:00,11:12:00,SEM VÍTIMA,FINALIZADA,BOA VISTA,RUA ROSARIO DA BOA VISTA,AV MANOEL BORBA,PROX A PRÇA MACIEL PINHEIROS,BOA VISTA,,COLISÃO,0,0,0,0,0,0,1,0,0
3755,202329488,2023-12-08 0:00:00,11:38:00,SEM VÍTIMA,FINALIZADA,ALTO SANTA TERESINHA,RUA ALTO BRASIL,,,ALTO SANTA TERESINHA,,COLISÃO,0,1,0,0,0,0,1,0,0
3756,202329490,2023-12-08 0:00:00,11:57:00,COM VÍTIMA,FINALIZADA,IBURA,AV PERNAMBUCO,,PROX A PRAÇA DOS TAXISTAS  E NOVO COMPAZ EM CONSTRUÇÃO,IBURA,,COLISÃO,0,1,0,0,0,0,0,1,0
3757,202329493,2023-12-08 0:00:00,12:08:00,COM VÍTIMA,FINALIZADA,TAMARINEIRA,AV CONS ROSA E SILVA,,EM FRENTE AO ULISSES PERNAMBUCANO,TAMARINEIRA,,COLISÃO,0,1,0,0,0,0,0,1,0
3758,202329496,2023-12-08 0:00:00,12:18:00,COM VÍTIMA,FINALIZADA,CAMPO GRANDE,EST DE BELEM,,EM FRENTE AO POSTO DE GASOLINA MULTI POSTO / EM FRENTE A FARMACIA DO TRABALHADOR,CAMPO GRANDE,,COLISÃO FRONTAL,1,1,0,0,0,0,0,1,0
3759,202329501,2023-12-08 0:00:00,12:58:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,AV DOM JOAO VI,,EM FRENTE AO COLEGIO GGE,BOA VIAGEM,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0
3760,202329503,2023-12-08 0:00:00,1:19:00,COM VÍTIMA,FINALIZADA,ALTO SANTA TERESINHA,RUA LADEIRA DE PEDRA,,ESCOLA DEUS É AMOR,ALTO SANTA TERESINHA,,COLISÃO COM CICLISTA,0,1,1,0,0,0,0,2,0
3761,202329544,2023-12-08 0:00:00,10:13:00,COM VÍTIMA,FINALIZADA,CAMPO GRANDE,EST DE BELEM,RUA ODORICO MENDES,COLEGIO JESUS CRUSIFICADO,CAMPO GRANDE,,COLISÃO TRANSVERSAL,0,1,0,0,0,0,0,1,0
3762,202329555,2023-12-09 0:00:00,5:24:00,SEM VÍTIMA,FINALIZADA,MADALENA,RUA BENFICA,,COM A PRAÇA EUCLIDES DA CUNHA,MADALENA,,COLISÃO,2,0,0,0,0,0,0,0,0
3763,202329567,2023-12-09 0:00:00,9:00:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,RUA DO POMBAL,,EM FRENTE AO IML,SANTO AMARO,,COLISÃO,0,1,0,0,0,0,0,1,0
3764,202329570,2023-12-09 0:00:00,9:22:00,COM VÍTIMA,FINALIZADA,AREIAS,AV RECIFE,AV JOAO CABRAL DE MELO NETO,SENTIDO AEROPORTO,AREIAS,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0
3765,202329571,2023-12-09 0:00:00,9:35:00,COM VÍTIMA,FINALIZADA,ENCRUZILHADA,AV BEBERIBE,,EM FRENTE A CASA DO CONSTRUTOR,ENCRUZILHADA,,COLISÃO,0,2,0,0,0,0,0,1,0
3766,202329585,2023-12-09 0:00:00,12:54:00,COM VÍTIMA,FINALIZADA,PARNAMIRIM,AV CONS ROSA E SILVA,,E/F CLUBE PORTUGUES,PARNAMIRIM,,QUEDA,0,1,0,0,0,0,0,1,0
3767,202329589,2023-12-09 0:00:00,1:50:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA CORONEL ANIZIO RODRIGUES COELHO,,PROX A RESTAURANTE SEU ANIZIO,BOA VIAGEM,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0
3768,202329600,2023-12-09 0:00:00,5:34:00,COM VÍTIMA,FINALIZADA,AFOGADOS,RUA VINTE E UM DE ABRIL,,PROX A MASTER BOI  NO SEMAFORO 334,AFOGADOS,,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0
3769,202329601,2023-12-09 0:00:00,5:38:00,COM VÍTIMA,FINALIZADA,TAMARINEIRA,EST VELHA DE AGUA FRIA,,E/F AO DENOCS,TAMARINEIRA,,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0
3770,202329613,2023-12-09 0:00:00,9:04:00,COM VÍTIMA,FINALIZADA,ARRUDA,RUA DESENHISTA EULINO SANTOS,,AO LADO DA PRC NOVA,ARRUDA,,ATROPELAMENTO DE PESSOA,0,0,0,1,0,0,0,1,0
3771,202329618,2023-12-09 0:00:00,11:12:00,SEM VÍTIMA,FINALIZADA,CASA AMARELA,AV NORTE MIGUEL ARRAES DE ALENCAR,RUA DA HARMONIA,FARMÁCIA PAGUE MENOS,CASA AMARELA,CIDADE,COLISÃO,2,1,0,0,0,0,0,0,0
3772,202329621,2023-12-10 0:00:00,12:33:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,AV BOA VIAGEM,,APÓS A PRAÇA DE BOA VIAGEM,BOA VIAGEM,,CAPOTAMENTO,1,0,0,0,0,0,0,1,0
3773,202329660,2023-12-10 0:00:00,11:11:00,COM VÍTIMA,FINALIZADA,IBURA,AV DOZE DE JUNHO,,PROX. AO CAIC UR 03,IBURA,,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0
3774,202329669,2023-12-10 0:00:00,2:08:00,COM VÍTIMA,FINALIZADA,AGUA FRIA,RUA SAO BENTO,,RESIDENCIAL SÃO BENTO,AGUA FRIA,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0
3775,202329670,2023-12-10 0:00:00,2:11:00,COM VÍTIMA,FINALIZADA,SAN MARTIN,RUA VINTE E UM DE ABRIL,,PROXIMO AO COLEGIO ANTONIO FARIAS E AO COLEGIO POTIGUAR,SAN MARTIN,,COLISÃO,0,1,0,0,0,0,0,1,0
3776,202329671,2023-12-10 0:00:00,2:40:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA DOS NAVEGANTES,,AO LADO DO RESTAURANTE GIRO PRAIA E PROXIMO A ACERTE UNIFORMES,BOA VIAGEM,,COLISÃO,0,1,0,0,0,0,0,1,0
3777,202329698,2023-12-10 0:00:00,7:06:00,COM VÍTIMA,CANCELADA,CAMPO GRANDE,RUA MARECHAL DEODORO,,EM FRENTE A ESCOLA DOM CARLOS COELHO,CAMPO GRANDE,,COLISÃO TRANSVERSAL,0,1,0,0,0,0,0,1,0
3778,202329699,2023-12-10 0:00:00,7:23:00,COM VÍTIMA,CANCELADA,MORRO DA CONCEICAO,AV NORTE MIGUEL ARRAES DE ALENCAR,,PROXIMO A FARMACIA BOM JESUS,MORRO DA CONCEICAO,,COLISÃO TRANSVERSAL,0,1,0,0,0,0,0,1,0
3779,202329706,2023-12-10 0:00:00,7:55:00,COM VÍTIMA,FINALIZADA,SAN MARTIN,AV JOAO CABRAL DE MELO NETO,,"DEPOIS DA ESCOLA ADVENTISTA, SENTIDO A AV RECIFE",SAN MARTIN,,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0
3780,202329714,2023-12-11 0:00:00,4:32:00,SEM VÍTIMA,FINALIZADA,AREIAS,AV ESTANCIA,,E/F A CASA DE FESTAS OXENTE KIDS,AREIAS,,COLISÃO TRASEIRA,0,1,0,0,0,0,1,0,0
3781,202329715,2023-12-11 0:00:00,4:39:00,SEM VÍTIMA,FINALIZADA,AFOGADOS,RUA SAO MIGUEL,,E/F AO BANCO DO BRASIL,AFOGADOS,,COLISÃO LATERAL,1,0,0,0,0,0,1,0,0
3782,202329724,2023-12-11 0:00:00,6:56:00,COM VÍTIMA,FINALIZADA,MACAXEIRA,AV NORTE MIGUEL ARRAES DE ALENCAR,,"EM FRENTE  A ACADEMIA DA CIDADE, PROXIMO AO PARQUE DA MACAXEIRA",MACAXEIRA,CIDADE,COLISÃO COM CICLISTA,0,1,1,0,0,0,0,1,0
3783,202329730,2023-12-11 0:00:00,7:31:00,COM VÍTIMA,FINALIZADA,AFOGADOS,RUA COSME VIANA,,EM FRENTE A TUPAN EST. DOS REMEDIOS,AFOGADOS,,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0
3784,202329735,2023-12-11 0:00:00,8:18:00,COM VÍTIMA,FINALIZADA,CORDEIRO,AV CAXANGA,,EM FRENTE A EXPOSIÇÃO DE ANIMAIS,CORDEIRO,,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0
3785,202329743,2023-12-11 0:00:00,8:50:00,COM VÍTIMA,FINALIZADA,AFOGADOS,RUA JACIRA,,EM FRENTE AO DISTRISTO 5 PROX A POLICLINICA DE AFOGADOS,AFOGADOS,,COLISÃO,0,1,0,0,0,0,0,1,0
3786,202329760,2023-12-11 0:00:00,10:16:00,COM VÍTIMA,FINALIZADA,MACAXEIRA,AV NORTE MIGUEL ARRAES DE ALENCAR,,SENT.  INTEGRAÇÃO EM FRENTE AO PARQUE DA MACAXEIRA,MACAXEIRA,,COLISÃO TRASEIRA,1,0,0,0,1,0,0,2,0
3787,202329773,2023-12-11 0:00:00,11:57:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,AV CRUZ CABUGA,,PROX AO PARQUE TREZE DE MAIO E COLEGIO JOÃO BARBALHO,SANTO AMARO,,COLISÃO,0,1,0,0,0,0,0,1,0
3788,202329780,2023-12-11 0:00:00,12:44:00,COM VÍTIMA,FINALIZADA,ESPINHEIRO,AV GOVERNADOR AGAMENON MAGALHAES,,PROX AO MINISTERIO DO TRABALHO E PROX A UPE,ESPINHEIRO,,COLISÃO,1,0,0,0,0,0,0,1,0
3789,202329781,2023-12-11 0:00:00,12:50:00,SEM VÍTIMA,FINALIZADA,SANTO AMARO,RUA ARNOBIO MARQUES,,EM FRENTE AO INSTITUDO DO FIGADO DE PERNAMBUCO,SANTO AMARO,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0
3790,202329787,2023-12-11 0:00:00,1:55:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,AV BOA VIAGEM,,E/F AO BAR ENTRE AMIGOS,BOA VIAGEM,,COLISÃO LATERAL,1,2,0,0,0,0,0,1,0
3791,202329789,2023-12-11 0:00:00,2:36:00,COM VÍTIMA,FINALIZADA,TORRE,RUA JOSE BONIFACIO,,DENTRO DO CARREFOUR  NO  ESTACIONAMENTO DO TERREO,TORRE,,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0
3792,202329790,2023-12-11 0:00:00,2:45:00,COM VÍTIMA,FINALIZADA,TORROES,RUA DR MIGUEL VIEIRA FERREIRA,,E/F AO EDIFICIO OCEANO // TORRE BRASA DO CORDEIRO,TORROES,,COLISÃO,0,1,0,0,0,0,0,1,0
3793,202329800,2023-12-11 0:00:00,4:37:00,SEM VÍTIMA,FINALIZADA,SANTO AMARO,AV NORTE MIGUEL ARRAES DE ALENCAR,,E/F AO QUARTEL AO LADO DO CEMITERIO DOS INGLESES,SANTO AMARO,,COLISÃO LATERAL,2,0,0,0,0,0,0,0,0
3794,202329803,2023-12-11 0:00:00,4:47:00,SEM VÍTIMA,FINALIZADA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,,E/F AO ATACADO DOS PRESENTES SENTIDO AEROPORTO,IMBIRIBEIRA,,COLISÃO TRASEIRA,1,0,0,0,0,0,1,0,0
3795,202329812,2023-12-11 0:00:00,6:10:00,COM VÍTIMA,FINALIZADA,PRADO,RUA MANOEL DE ARRUDA CAMARA,,ANTIGO CAVALO DOURADO,PRADO,,ATROPELAMENTO DE PESSOA,0,0,0,1,1,0,0,1,0
3796,202329813,2023-12-11 0:00:00,6:22:00,COM VÍTIMA,FINALIZADA,MONTEIRO,RUA DE APIPUCOS,,EDF. PORTA D'AGUA,MONTEIRO,,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0
3797,202329814,2023-12-11 0:00:00,6:22:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,RUA SARGENTO SILVINO DE MACEDO,,AO LADO DA ANATEL // IGRAJA CATEDRAL DA CONCILIAÇÃO,IMBIRIBEIRA,,COLISÃO,0,1,0,0,0,0,0,1,0
3798,202329817,2023-12-11 0:00:00,7:45:00,COM VÍTIMA,FINALIZADA,CAXANGA,AV CAXANGA,,QUASE EM FRENTE AO GOLF CLUB NO SENTIDO SUBÚRBIO,CAXANGA,,COLISÃO,1,1,0,0,0,0,0,1,0
3799,202329843,2023-12-12 0:00:00,6:52:00,SEM VÍTIMA,FINALIZADA,VARZEA,AV CAXANGA,,PRÓXIMO A UPA DA CAXANGÁ,VARZEA,SUBURBIO,ENGAVETAMENTO,3,0,0,0,0,0,0,0,0
3800,202329844,2023-12-12 0:00:00,7:02:00,COM VÍTIMA,FINALIZADA,TORRE,RUA REAL DA TORRE,,"EM FRENTE AO POSTO SHELL, POR TRAS DO ATACDO DOS PRESENTES",TORRE,,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0
3801,202329856,2023-12-12 0:00:00,8:37:00,SEM VÍTIMA,FINALIZADA,GRACAS,AV RUI BARBOSA,,SOB O SEMÁFORO 037,GRACAS,CIDADE,COLISÃO LATERAL,0,0,0,0,1,0,1,0,0
3802,202329859,2023-12-12 0:00:00,8:58:00,COM VÍTIMA,FINALIZADA,ESPINHEIRO,AV JOAO DE BARROS,,NO VIADUTO JOAO DE BARROS,ESPINHEIRO,,COLISÃO LATERAL,0,2,0,0,0,0,0,1,0
3803,202329861,2023-12-12 0:00:00,9:16:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,,EM FRENTE A CONCESSIONARIA TOTALINE SENTIDO AFOGADOS/ PROX A FACULDADE UNIVERSO,IMBIRIBEIRA,,COLISÃO,0,1,0,0,0,0,0,1,0
3804,202329865,2023-12-12 0:00:00,9:35:00,COM VÍTIMA,FINALIZADA,MACAXEIRA,RUA SUBIDA DO PLATO,,PROX AO PONTO DE RETORNO DO ONIBUS ALTO DO BURITI,MACAXEIRA,,COLISÃO FRONTAL,0,1,0,0,1,0,0,1,0
3805,202329873,2023-12-12 0:00:00,10:21:00,COM VÍTIMA,FINALIZADA,BREJO DE BEBERIBE,AV VEREADOR OTACILIO AZEVEDO,,EM FRENTE AO TERMINAL DE ONIBUS NA LINHA BREJO,BREJO DE BEBERIBE,,COLISÃO,0,1,0,0,1,0,0,1,0
3806,202329896,2023-12-12 0:00:00,1:20:00,COM VÍTIMA,CANCELADA,BOA VIAGEM,RUA AYRTON SENNA,,PROXIMO AO COLEGIO ESPECIAL // AO LADO DO HOSPITAL DA AERONAUTICA,BOA VIAGEM,,COLISÃO,0,1,0,0,0,0,0,1,0
3807,202329902,2023-12-12 0:00:00,1:40:00,COM VÍTIMA,FINALIZADA,JORDAO,RUA DR ALVARO FERRAZ,,PROXIMO A CRECHE DE LEDA / E O TERMINAL DE ONIBUS DO JORDAO,JORDAO,,COLISÃO,0,1,0,0,0,0,0,1,0
3808,202329903,2023-12-12 0:00:00,1:45:00,COM VÍTIMA,FINALIZADA,JARDIM SAO PAULO,AV LIBERDADE,,PROXIMO A CASA LOTERICA TRES TORRES DA LIBERDADE,JARDIM SAO PAULO,,COLISÃO,0,1,0,0,0,0,0,1,0
3809,202329906,2023-12-12 0:00:00,2:29:00,COM VÍTIMA,FINALIZADA,AREIAS,AV CENTRAL,,AO LADO DA ESTAÇÃO WERNECK,AREIAS,,COLISÃO,0,1,0,0,0,0,0,1,0
3810,202329917,2023-12-12 0:00:00,3:51:00,COM VÍTIMA,FINALIZADA,IBURA,RUA DOIS RIOS,,SOB VIADUTO BR 101,IBURA,,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0
3811,202329924,2023-12-12 0:00:00,5:12:00,COM VÍTIMA,FINALIZADA,IPUTINGA,RUA AMBROSIO MACHADO,AV MARIO ALVARES PEREIRA DE LYRA,NO SEMAFORO 134,IPUTINGA,,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0
3812,202329927,2023-12-12 0:00:00,5:20:00,COM VÍTIMA,FINALIZADA,TORRE,RUA NETO CAMPELO,,E/F AO EDIFICIO LAURA CAUA // POR TRAZ  DA PADARIA ARMADA,TORRE,,COLISÃO,0,1,0,0,0,0,0,1,0
3813,202329928,2023-12-12 0:00:00,5:40:00,COM VÍTIMA,FINALIZADA,JIQUIA,AV RECIFE,AV JOAO CABRAL DE MELO NETO,,JIQUIA,,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,1,0
3814,202329943,2023-12-12 0:00:00,10:10:00,COM VÍTIMA,FINALIZADA,VARZEA,RUA JOAO CARNEIRO DA CUNHA,,,VARZEA,,COLISÃO FRONTAL,1,1,0,0,0,0,0,1,0
3815,202329965,2023-12-13 0:00:00,7:18:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA SA E SOUZA,RUA GENERAL SALGADO,PROX. A FARMACIA DROGASIL,BOA VIAGEM,,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0
3816,202329967,2023-12-13 0:00:00,7:24:00,COM VÍTIMA,FINALIZADA,TOTO,RUA ONZE DE AGOSTO,,PROX. AO POSTO DE SAUDE BIDU KRAUSE E COLEGIO MONSENHOR ALVARO NEGROMONTE,TOTO,,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0
3817,202329971,2023-12-13 0:00:00,7:43:00,COM VÍTIMA,FINALIZADA,IPSEP,AV RECIFE,,PROX AO NUCLEO / PROX A CASA DA BATERIA,IPSEP,,COLISÃO,0,1,0,0,0,0,0,1,0
3818,202329977,2023-12-13 0:00:00,7:58:00,COM VÍTIMA,FINALIZADA,MUSTARDINHA,AV MANOEL GONCALVES DA LUZ,,EM FRENTE A PRAÇA DO ABC,MUSTARDINHA,,COLISÃO,0,1,0,0,1,0,0,1,0
3819,202329986,2023-12-13 0:00:00,9:11:00,COM VÍTIMA,FINALIZADA,AFOGADOS,RUA SAO MIGUEL,,EM FRENTE AO CARTORIO,AFOGADOS,,COLISÃO LATERAL,1,0,0,0,1,0,0,1,0
3820,202329988,2023-12-13 0:00:00,9:13:00,COM VÍTIMA,FINALIZADA,MADALENA,TUNEL DA ABOLICAO,,,MADALENA,,COLISÃO,0,0,0,0,0,0,0,1,0
3821,202329989,2023-12-13 0:00:00,9:26:00,COM VÍTIMA,FINALIZADA,GUABIRABA,AV DA RECUPERACAO,,TERMINAL DE ONIBUS DO CORRÉGO DO GENIPAPO,GUABIRABA,,COLISÃO,0,0,0,0,0,0,0,1,0
3822,202329992,2023-12-13 0:00:00,10:08:00,COM VÍTIMA,FINALIZADA,FUNDAO,RUA VALENTINS,,RUA DA CBS AUTO PEÇAS,FUNDAO,,ATROPELAMENTO DE PESSOA,1,0,0,1,0,0,0,1,0
3823,202329993,2023-12-13 0:00:00,10:10:00,COM VÍTIMA,CANCELADA,CAXANGA,AV JOAQUIM RIBEIRO,,PROX. AO POSTO DE GASOLINA DISLUB E SUPERMERCADO TEM,CAXANGA,,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0
3824,202330006,2023-12-13 0:00:00,11:22:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,AV MARECHAL JUAREZ TAVORA,,PROX. A DD DISTRIBUIÇÃO,BOA VIAGEM,,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0
3825,202330007,2023-12-13 0:00:00,12:01:00,COM VÍTIMA,FINALIZADA,CASA FORTE,RUA EDSON ALVARES,,PROX AO HOSPITAL HAP VIDA / PROX A PRAÇA DE CASA FORTE,CASA FORTE,,COLISÃO,0,1,0,0,0,0,0,1,0
3826,202330009,2023-12-13 0:00:00,12:39:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA RIBEIRO DE BRITO,RUA DR JOAO GUILHERME DE P SOBRINHO,EM FRENTE AO EMPRESARIAL RIBEIRO DE BRITO,BOA VIAGEM,,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0
3827,202330012,2023-12-13 0:00:00,12:52:00,COM VÍTIMA,FINALIZADA,TAMARINEIRA,EST DO ARRAIAL,,EM FRENTE AO EDIFICIO PARAISO DO ARRAIAL E PROXIMO AO COLEGIO REINO MAGICO,TAMARINEIRA,,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0
3828,202330016,2023-12-13 0:00:00,1:36:00,COM VÍTIMA,FINALIZADA,BAIRRO DO RECIFE,CAIS DO APOLO,,TRIBUNAL REGIONAL FEDERAL,BAIRRO DO RECIFE,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0
