Código da Etapa;Etapa;Código da Rede;Rede;Código da CREDE;CREDE;Código do Município;Município;Edição;Proficiência Média;Desvio Padrão;Indicação do Padrão de Desempenho;Muito Crítico;Crítico;Intermediário;Adequado;População;Alunos Efetivos;Alunos Efetivos (Ponderado)¹;Percentual de Participação (Ponderado)¹;Taxa de Participação;Proficiência Padronizada;Fator de Ajuste;Número de Alunos no Muito Crítico;Número de Alunos no Crítico;Número de Alunos no Intermediário;Número de Alunos no Adequado;IDE EF MT;IDE Médio EF
9;9º Ano do Ensino Fundamental;3;PÚBLICA;8;BATURITE;2309458;OCARA;2022;248,4250117;43,75701414;Crítico;32,09549072;38,99204244;25,19893899;3,713527851;371;377;-;101,6172507;1;3,671250585;0,50132626;121;147;95;14;1,840494325;2,508580592
9;9º Ano do Ensino Fundamental;3;PÚBLICA;8;BATURITE;2309805;PACOTI;2022;242,7017486;44,94616172;Crítico;37,79527559;40,15748031;17,32283465;4,724409449;125;127;-;101,6;1;3,385087432;0,472440945;48;51;22;6;1,599253905;2,561079363
9;9º Ano do Ensino Fundamental;3;PÚBLICA;8;BATURITE;2310100;PALMACIA;2022;243,6553929;43,82055849;Crítico;39,18918919;33,10810811;23,64864865;4,054054054;145;148;-;102,0689655;1;3,432769643;0,481418919;58;49;35;6;1,652600251;2,610585677
9;9º Ano do Ensino Fundamental;3;PÚBLICA;8;BATURITE;2311603;REDENCAO;2022;248,5367325;49,9197806;Crítico;35,97122302;35,49160671;20,6235012;7,913669065;416;417;-;100,2403846;1;3,676836626;0,501199041;150;148;86;33;1,84282699;2,716847443
9;9º Ano do Ensino Fundamental;3;PÚBLICA;9;HORIZONTE;2302206;BEBERIBE;2022;252,7621371;46,85501668;Crítico;29,6803653;38,01369863;26,25570776;6,050228311;857;876;-;102,2170362;1;3,888106856;0,521689498;260;333;230;53;2,028384513;2,959610403
9;9º Ano do Ensino Fundamental;3;PÚBLICA;9;HORIZONTE;2303501;CASCAVEL;2022;259,4632085;54,36087664;Crítico;29,15766739;31,3174946;25,91792657;13,60691145;906;926;-;102,2075055;1;4,223160427;0,559935205;270;290;240;126;2,3646962;3,096785345
9;9º Ano do Ensino Fundamental;3;PÚBLICA;9;HORIZONTE;2303956;CHOROZINHO;2022;275,0742776;47,41471608;Intermediário;16,22641509;33,20754717;34,71698113;15,8490566;265;265;-;100;1;5,00371388;0,625471698;43;88;92;42;3,129681417;3,996723911
9;9º Ano do Ensino Fundamental;3;PÚBLICA;9;HORIZONTE;2305233;HORIZONTE;2022;261,4775719;48,62323801;Crítico;24,6;34,9;30,4;10,1;993;1000;-;100,7049345;1;4,323878594;0,565;246;349;304;101;2,442991405;3,410872473
9;9º Ano do Ensino Fundamental;3;PÚBLICA;9;HORIZONTE;2309607;PACAJUS;2022;255,5805365;48,12655963;Crítico;29,71246006;34,02555911;27,31629393;8,945686901;607;626;-;103,1301483;1;4,029026824;0,538738019;186;213;171;56;2,17058993;3,147947016
9;9º Ano do Ensino Fundamental;3;PÚBLICA;9;HORIZONTE;2310852;PINDORETAMA;2022;246,7543997;48,3295125;Crítico;34,66666667;37,33333333;21,33333333;6,666666667;294;300;-;102,0408163;1;3,587719983;0,5;104;112;64;20;1,793859991;2,504992827
9;9º Ano do Ensino Fundamental;3;PÚBLICA;10;RUSSAS;2300705;ALTO SANTO;2022;294,0445247;54,51031325;Intermediário;13,45454545;21,45454545;35,27272727;29,81818182;268;275;-;102,6119403;1;5,952226236;0,703636364;37;59;97;82;4,188202824;4,481905587
9;9º Ano do Ensino Fundamental;3;PÚBLICA;10;RUSSAS;2301109;ARACATI;2022;257,7853134;51,69384863;Crítico;29,40540541;32;28;10,59459459;914;925;-;101,2035011;1;4,139265668;0,549459459;272;296;259;98;2,274358676;3,209632356
9;9º Ano do Ensino Fundamental;3;PÚBLICA;10;RUSSAS;2304459;FORTIM;2022;298,8308524;48,83482916;Intermediário;7,317073171;22,76422764;38,21138211;31,70731707;244;246;-;100,8196721;1;6,191542622;0,735772358;18;56;94;78;4,555565913;5,356370992
9;9º Ano do Ensino Fundamental;3;PÚBLICA;10;RUSSAS;2305357;ICAPUI;2022;268,19079;54,83402346;Crítico;23,05194805;29,87012987;29,54545455;17,53246753;311;308;-;99,03536977;0,990353698;4,6595395;0,603896104;71;92;91;54;2,786734235;3,486747942
9;9º Ano do Ensino Fundamental;3;PÚBLICA;10;RUSSAS;2306207;ITAICABA;2022;277,6095461;50,4459356;Intermediário;20,83333333;21,66666667;41,66666667;15,83333333;118;120;-;101,6949153;1;5,130477307;0,63125;25;26;50;19;3,2386138;4,194500334
9;9º Ano do Ensino Fundamental;3;PÚBLICA;10;RUSSAS;2307007;JAGUARUANA;2022;252,1087146;46,77462621;Crítico;29,58199357;40,51446945;23,79421222;6,109324759;305;311;-;101,9672131;1;3,85543573;0,51607717;92;126;74;19;1,989702362;2,861661506
9;9º Ano do Ensino Fundamental;3;PÚBLICA;10;RUSSAS;2307601;LIMOEIRO DO NORTE;2022;267,2564432;48,96329979;Crítico;22,38562092;32,18954248;32,84313725;12,58169935;597;612;-;102,5125628;1;4,61282216;0,589052288;137;197;201;77;2,717193446;3,434162434
9;9º Ano do Ensino Fundamental;3;PÚBLICA;10;RUSSAS;2308708;MORADA NOVA;2022;244,9418926;47,85842122;Crítico;36,45990923;34,64447806;23,14674735;5,748865356;657;661;-;100,608828;1;3,49709463;0,495461422;241;229;153;38;1,732675479;2,525141093
9;9º Ano do Ensino Fundamental;3;PÚBLICA;10;RUSSAS;2310001;PALHANO;2022;260,9534488;50,51229074;Crítico;26,11940299;31,34328358;34,32835821;8,208955224;134;134;-;100;1;4,297672438;0,561567164;35;42;46;11;2,413431723;3,068656821
9;9º Ano do Ensino Fundamental;3;PÚBLICA;10;RUSSAS;2311504;QUIXERE;2022;261,981575;49,04793099;Crítico;26,05363985;34,86590038;29,11877395;9,961685824;255;261;-;102,3529412;1;4,34907875;0,557471264;68;91;76;26;2,424486429;3,090513856
9;9º Ano do Ensino Fundamental;3;PÚBLICA;10;RUSSAS;2311801;RUSSAS;2022;271,147775;49,86943459;Crítico;19,38168847;31,98573127;33,8882283;14,74435196;850;841;-;98,94117647;0,989411765;4,807388752;0,609988109;163;269;285;124;2,901400506;3,705695433
9;9º Ano do Ensino Fundamental;3;PÚBLICA;10;RUSSAS;2312502;SAO JOAO DO JAGUARIBE;2022;272,2184144;57,79650018;Crítico;27,14285714;22,85714286;25,71428571;24,28571429;70;70;-;100;1;4,860920719;0,617857143;19;16;18;17;3,003354587;3,569761051
9;9º Ano do Ensino Fundamental;3;PÚBLICA;10;RUSSAS;2313104;TABULEIRO DO NORTE;2022;269,2449919;48,15606977;Crítico;20,07042254;32,3943662;35,91549296;11,61971831;282;284;-;100,7092199;1;4,712249597;0,597711268;57;92;102;33;2,81656468;3,589784573
9;9º Ano do Ensino Fundamental;3;PÚBLICA;11;JAGUARIBE;2304277;ERERE;2022;279,4679824;45,14322195;Intermediário;13,69863014;30,1369863;43,83561644;12,32876712;72;73;-;101,3888889;1;5,223399118;0,636986301;10;22;32;9;3,327233685;3,415540823
9;9º Ano do Ensino Fundamental;3;PÚBLICA;11;JAGUARIBE;2306009;IRACEMA;2022;278,9033156;54,95436717;Intermediário;18,71345029;30,40935673;25,14619883;25,73099415;171;171;-;100;1;5,19516578;0,644736842;32;52;43;44;3,349514779;4,402312778
9;9º Ano do Ensino Fundamental;3;PÚBLICA;11;JAGUARIBE;2306702;JAGUARETAMA;2022;273,9859816;52,68130875;Crítico;19,79166667;29,6875;32,29166667;18,22916667;188;192;-;102,1276596;1;4,94929908;0,622395833;38;57;62;35;3,080423125;3,750080796
9;9º Ano do Ensino Fundamental;3;PÚBLICA;11;JAGUARIBE;2306801;JAGUARIBARA;2022;250,1814746;46,8679876;Crítico;34,39490446;28,66242038;33,75796178;3,184713376;154;157;-;101,9480519;1;3,759073732;0,51433121;54;45;53;5;1,933408942;2,451637989
9;9º Ano do Ensino Fundamental;3;PÚBLICA;11;JAGUARIBE;2306900;JAGUARIBE;2022;253,7774398;49,8047273;Crítico;29,63604853;35,87521664;26,51646447;7,972270364;573;577;-;100,6980803;1;3,938871989;0,532062392;171;207;153;46;2,095725651;2,877413838
9;9º Ano do Ensino Fundamental;3;PÚBLICA;11;JAGUARIBE;2310803;PEREIRO;2022;258,4934028;49,46842602;Crítico;27,29970326;32,34421365;31,15727003;9,198813056;336;337;-;100,297619;1;4,17467014;0,555637982;92;109;105;31;2,319605293;3,212376526
9;9º Ano do Ensino Fundamental;3;PÚBLICA;11;JAGUARIBE;2311231;POTIRETAMA;2022;319,8052266;45,30354808;Intermediário;1,408450704;15,49295775;36,61971831;46,47887324;71;71;-;100;1;7,24026133;0,820422535;1;11;26;33;5,940073556;6,397569039
9;9º Ano do Ensino Fundamental;3;PÚBLICA;12;QUIXADA;2301851;BANABUIU;2022;247,5455311;48,63950643;Crítico;36,82170543;32,17054264;25,19379845;5,813953488;260;258;-;99,23076923;0,992307692;3,627276555;0,5;95;83;65;15;1,799687214;2,434534555
9;9º Ano do Ensino Fundamental;3;PÚBLICA;12;QUIXADA;2302404;BOA VIAGEM;2022;246,0450132;47,25418212;Crítico;33,55704698;37,71812081;24,69798658;4,026845638;766;745;-;97,25848564;0,972584856;3,55225066;0,497986577;250;281;184;30;1,720476495;2,486367556
9;9º Ano do Ensino Fundamental;3;PÚBLICA;12;QUIXADA;2303931;CHORO;2022;242,301845;47,76879061;Crítico;34,80392157;39,70588235;22,54901961;2,941176471;205;204;-;99,51219512;0,995121951;3,365092252;0,484068627;71;81;46;6;1,620989561;2,523879473
9;9º Ano do Ensino Fundamental;3;PÚBLICA;12;QUIXADA;2305266;IBARETAMA;2022;242,4660911;43,33768666;Crítico;37,56906077;39,22651934;20,44198895;2,762430939;181;181;-;100;1;3,373304555;0,470994475;68;71;37;5;1,588807808;2,226553675
9;9º Ano do Ensino Fundamental;3;PÚBLICA;12;QUIXADA;2305332;IBICUITINGA;2022;277,4741491;50,53762224;Intermediário;14,5;34,5;32,5;18,5;197;200;-;101,5228426;1;5,123707456;0,6375;29;69;65;37;3,266363503;3,688549083
9;9º Ano do Ensino Fundamental;3;PÚBLICA;12;QUIXADA;2307635;MADALENA;2022;282,5443806;60,13355436;Intermediário;19,06779661;27,54237288;24,15254237;29,23728814;242;236;-;97,52066116;0,975206612;5,377219029;0,658898305;45;65;57;69;3,455196525;3,849453662
9;9º Ano do Ensino Fundamental;3;PÚBLICA;12;QUIXADA;2311306;QUIXADA;2022;236,7376193;48,48898061;Crítico;46,2416746;30,44719315;18,93434824;4,376784015;1023;1051;-;102,7370479;1;3,086880967;0,453615604;486;320;199;46;1,400257375;2,214722979
9;9º Ano do Ensino Fundamental;3;PÚBLICA;12;QUIXADA;2311405;QUIXERAMOBIM;2022;322,2550019;53,08197196;Intermediário;6,267281106;12,99539171;25,16129032;55,57603687;1071;1085;-;101,3071895;1;7,362750097;0,825115207;68;141;273;603;6,075117073;6,445389565
9;9º Ano do Ensino Fundamental;3;PÚBLICA;13;CRATEUS;2301257;ARARENDA;2022;382,9532327;30,38911842;Adequado;0,416666667;0,416666667;3,75;95,41666667;238;240;-;100,8403361;1;10;0,985416667;1;1;9;229;9,854166667;9,423501965
9;9º Ano do Ensino Fundamental;3;PÚBLICA;13;CRATEUS;2303659;CATUNDA;2022;364,3550283;37,65634305;Adequado;0,909090909;4,545454545;4,545454545;90;108;110;-;101,8518519;1;9,467751414;0,959090909;1;5;5;99;9,08043431;8,712588784
9;9º Ano do Ensino Fundamental;3;PÚBLICA;13;CRATEUS;2304103;CRATEUS;2022;266,0494635;53,18113928;Crítico;24,76089267;31,24335813;28,79914984;15,19659936;932;941;-;100,9656652;1;4,552473173;0,58607864;233;294;271;143;2,668107285;3,261454174
9;9º Ano do Ensino Fundamental;3;PÚBLICA;13;CRATEUS;2305605;INDEPENDENCIA;2022;302,51362;58,49882449;Intermediário;13,79310345;15,36050157;29,46708464;41,37931034;318;319;-;100,3144654;1;6,375681002;0,746081505;44;49;94;132;4,756777675;5,337207933
9;9º Ano do Ensino Fundamental;3;PÚBLICA;13;CRATEUS;2305654;IPAPORANGA;2022;267,9932353;63,87072946;Crítico;27,60416667;31,77083333;20,83333333;19,79166667;190;192;-;101,0526316;1;4,649661766;0,58203125;53;61;40;38;2,70624845;3,592337574
9;9º Ano do Ensino Fundamental;3;PÚBLICA;13;CRATEUS;2305902;IPUEIRAS;2022;261,9431352;58,0433206;Crítico;29,45205479;29,79452055;24,31506849;16,43835616;585;584;-;99,82905983;0,998290598;4,347156762;0,569349315;172;174;142;96;2,470819869;3,178473519
9;9º Ano do Ensino Fundamental;3;PÚBLICA;13;CRATEUS;2308609;MONSENHOR TABOSA;2022;288,941609;61,66036281;Intermediário;17,42160279;21,95121951;28,22299652;32,40418118;293;287;-;97,95221843;0,979522184;5,697080451;0,68902439;50;63;81;93;3,845043206;4,350835308
9;9º Ano do Ensino Fundamental;3;PÚBLICA;13;CRATEUS;2309300;NOVA RUSSAS;2022;258,8757569;52,0044375;Crítico;30,17456359;32,41895262;26,93266833;10,47381546;404;401;-;99,25742574;0,992574257;4,193787844;0,544264339;121;130;108;42;2,265579696;2,992936906
9;9º Ano do Ensino Fundamental;3;PÚBLICA;13;CRATEUS;2309409;NOVO ORIENTE;2022;334,3550389;40,19785597;Adequado;1,713062099;6,423982869;26,76659529;65,09635974;457;467;-;102,1881838;1;7,967751945;0,888115632;8;30;125;304;7,076285052;7,142110028
9;9º Ano do Ensino Fundamental;3;PÚBLICA;13;CRATEUS;2311009;PORANGA;2022;253,3097688;49,66132242;Crítico;29,72027972;34,26573427;29,37062937;6,643356643;292;286;-;97,94520548;0,979452055;3,91548844;0,532342657;85;98;84;19;2,041551764;2,797481239
9;9º Ano do Ensino Fundamental;3;PÚBLICA;13;CRATEUS;2313203;TAMBORIL;2022;276,6564356;59,24564236;Intermediário;23,98921833;23,98921833;26,68463612;25,33692722;370;371;-;100,2702703;1;5,08282178;0,633423181;89;89;99;94;3,219577139;3,698744406
9;9º Ano do Ensino Fundamental;3;PÚBLICA;14;SENADOR POMPEU;2304269;DEPUTADO IRAPUAN PINHEIRO;2022;390,4152852;23,83653949;Adequado;0;0,78125;1,5625;97,65625;126;128;-;101,5873016;1;10;0,9921875;0;1;2;125;9,921875;9,81226257
9;9º Ano do Ensino Fundamental;3;PÚBLICA;14;SENADOR POMPEU;2308351;MILHA;2022;323,1528488;48,89618359;Intermediário;7,317073171;6,097560976;25,6097561;60,97560976;160;164;-;102,5;1;7,407642439;0,850609756;12;10;42;100;6,301012928;6,298698527
9;9º Ano do Ensino Fundamental;3;PÚBLICA;14;SENADOR POMPEU;2308500;MOMBACA;2022;324,895435;60,62096777;Intermediário;7,679465776;12,68781302;26,5442404;53,0884808;601;599;-;99,6672213;0,996672213;7,494771749;0,812604341;46;76;159;318;6,070016886;5,791842956
9;9º Ano do Ensino Fundamental;3;PÚBLICA;14;SENADOR POMPEU;2310506;PEDRA BRANCA;2022;363,8985671;34,12856775;Adequado;1,410658307;1,880877743;2,821316614;93,88714734;627;638;-;101,754386;1;9,444928354;0,972962382;9;12;18;599;9,189559993;9,112943516
9;9º Ano do Ensino Fundamental;3;PÚBLICA;14;SENADOR POMPEU;2310902;PIQUET CARNEIRO;2022;305,1573812;42,64051781;Intermediário;7,096774194;11,61290323;47,09677419;34,19354839;155;155;-;100;1;6,50786906;0,770967742;11;18;73;53;5,017357114;5,622589164
9;9º Ano do Ensino Fundamental;3;PÚBLICA;14;SENADOR POMPEU;2312700;SENADOR POMPEU;2022;280,6663978;55,92745454;Intermediário;19,51219512;21,64634146;35,06097561;23,7804878;326;328;-;100,6134969;1;5,28331989;0,65777439;64;71;115;78;3,475232519;4,028678702
9;9º Ano do Ensino Fundamental;3;PÚBLICA;14;SENADOR POMPEU;2313005;SOLONOPOLE;2022;328,4652938;57,6502642;Adequado;6,842105263;13,15789474;16,31578947;63,68421053;184;190;-;103,2608696;1;7,67326469;0,842105263;13;25;31;121;6,461696581;6,117113051
9;9º Ano do Ensino Fundamental;3;PÚBLICA;15;TAUA;2300408;AIUABA;2022;243,0823991;49,75009812;Crítico;38,61386139;38,11881188;16,83168317;6,435643564;204;202;-;99,01960784;0,990196078;3,404119953;0,477722772;78;77;34;13;1,610282233;2,463965968
9;9º Ano do Ensino Fundamental;3;PÚBLICA;15;TAUA;2301505;ARNEIROZ;2022;256,7470569;50,70805702;Crítico;28,57142857;39,56043956;20,87912088;10,98901099;90;91;-;101,1111111;1;4,087352844;0,535714286;26;36;19;10;2,189653309;2,722199537
9;9º Ano do Ensino Fundamental;3;PÚBLICA;15;TAUA;2310308;PARAMBU;2022;255,6633494;49,49944648;Crítico;28,4738041;34,16856492;29,61275626;7,744874715;447;439;-;98,21029083;0,982102908;4,03316747;0,541571754;125;150;130;34;2,145157866;2,942829677
9;9º Ano do Ensino Fundamental;3;PÚBLICA;15;TAUA;2311264;QUITERIANOPOLIS;2022;302,9773207;50,24684786;Intermediário;8,607594937;18,73417722;36,70886076;35,94936709;387;395;-;102,0671835;1;6,398866034;0,75;34;74;145;142;4,799149526;4,883875745
9;9º Ano do Ensino Fundamental;3;PÚBLICA;15;TAUA;2313302;TAUA;2022;274,3679647;53,2893264;Crítico;19,88217968;30,19145803;30,19145803;19,73490427;694;679;-;97,83861671;0,978386167;4,968398237;0,624447717;135;205;205;134;3,035447914;3,54981982
9;9º Ano do Ensino Fundamental;3;PÚBLICA;16;IGUATU;2300309;ACOPIARA;2022;244,5438033;46,20437942;Crítico;35,51136364;38,77840909;21,30681818;4,403409091;691;704;-;101,8813314;1;3,477190165;0,486505682;250;273;150;31;1,691672772;2,57830196
9;9º Ano do Ensino Fundamental;3;PÚBLICA;16;IGUATU;2303303;CARIUS;2022;268,0079849;55,80064153;Crítico;24,83660131;30,06535948;28,10457516;16,99346405;304;306;-;100,6578947;1;4,650399243;0,593137255;76;92;86;52;2,758325041;3,327476876
9;9º Ano do Ensino Fundamental;3;PÚBLICA;16;IGUATU;2303600;CATARINA;2022;248,7906273;48,4614065;Crítico;31,89189189;38,91891892;22,7027027;6,486486486;184;185;-;100,5434783;1;3,689531366;0,509459459;59;72;42;12;1,879666655;2,269840167
9;9º Ano do Ensino Fundamental;3;PÚBLICA;16;IGUATU;2305506;IGUATU;2022;243,4234901;46,19208789;Crítico;37,7462569;37,8250591;19,85815603;4,570527975;1241;1269;-;102,256245;1;3,421174506;0,478132388;479;480;252;58;1,635774335;2,494912335
9;9º Ano do Ensino Fundamental;3;PÚBLICA;16;IGUATU;2307403;JUCAS;2022;269,7036381;50,16583217;Crítico;18,92430279;35,25896414;30,07968127;15,73705179;492;502;-;102,0325203;1;4,735181904;0,606573705;95;177;151;79;2,872236832;3,536087314
9;9º Ano do Ensino Fundamental;3;PÚBLICA;16;IGUATU;2309508;OROS;2022;260,6741136;45,37241646;Crítico;24,06639004;37,7593361;28,63070539;9,543568465;241;241;-;100;1;4,283705679;0,559128631;58;91;69;23;2,39514249;3,242163751
9;9º Ano do Ensino Fundamental;3;PÚBLICA;16;IGUATU;2311355;QUIXELO;2022;267,9062913;48,94175617;Crítico;19,75806452;34,67741935;34,67741935;10,88709677;242;248;-;102,4793388;1;4,645314566;0,591733871;49;86;86;27;2,74878997;3,619727199
9;9º Ano do Ensino Fundamental;3;PÚBLICA;17;ICO;2301802;BAIXIO;2022;255,1500822;48,70456137;Crítico;32,55813953;32,55813953;27,90697674;6,976744186;86;86;-;100;1;4,007504112;0,523255814;28;28;24;6;2,096949826;2,890722081
9;9º Ano do Ensino Fundamental;3;PÚBLICA;17;ICO;2303808;CEDRO;2022;264,8932775;48,22643128;Crítico;23,27868852;30,81967213;35,08196721;10,81967213;302;305;-;100,9933775;1;4,494663875;0,583606557;71;94;107;33;2,62311531;3,277756396
9;9º Ano do Ensino Fundamental;3;PÚBLICA;17;ICO;2305407;ICO;2022;232,333567;46,38090516;Crítico;47,82608696;32,72311213;15,67505721;3,775743707;864;874;-;101,1574074;1;2,866678351;0,438501144;418;286;137;33;1,257041737;1,950782899
9;9º Ano do Ensino Fundamental;3;PÚBLICA;17;ICO;2305704;IPAUMIRIM;2022;252,0910998;46,34719952;Crítico;30,46875;38,28125;24,21875;7,03125;125;128;-;102,4;1;3,85455499;0,51953125;39;49;31;9;2,002561772;2,507401167
9;9º Ano do Ensino Fundamental;3;PÚBLICA;17;ICO;2307502;LAVRAS DA MANGABEIRA;2022;241,4138163;46,07051052;Crítico;40;35,32467532;20,77922078;3,896103896;387;385;-;99,48320413;0,994832041;3,320690816;0,471428571;154;136;80;15;1,557378251;2,300234257
9;9º Ano do Ensino Fundamental;3;PÚBLICA;17;ICO;2313708;UMARI;2022;239,0143514;47,01560603;Crítico;45,36082474;29,89690722;19,58762887;5,154639175;96;97;-;101,0416667;1;3,20071757;0,461340206;44;29;19;5;1,476619704;2,360306023
9;9º Ano do Ensino Fundamental;3;PÚBLICA;17;ICO;2314003;VARZEA ALEGRE;2022;252,4399058;51,55470671;Crítico;33,20537428;33,20537428;25,33589251;8,253358925;508;521;-;102,5590551;1;3,871995292;0,52159309;173;173;132;43;2,01960599;2,805986074
9;9º Ano do Ensino Fundamental;3;PÚBLICA;18;CRATO;2300606;ALTANEIRA;2022;324,119482;47,32483089;Intermediário;4,301075269;13,97849462;21,50537634;60,21505376;93;93;-;100;1;7,455974098;0,844086022;4;13;20;56;6,293483513;5,825772988
9;9º Ano do Ensino Fundamental;3;PÚBLICA;18;CRATO;2300804;ANTONINA DO NORTE;2022;277,6245853;53,59115715;Intermediário;17,26618705;32,37410072;28,05755396;22,30215827;134;139;-;103,7313433;1;5,131229266;0,638489209;24;45;39;31;3,276234514;4,172711462
9;9º Ano do Ensino Fundamental;3;PÚBLICA;18;CRATO;2301307;ARARIPE;2022;249,8871568;45,65521774;Crítico;30,2955665;38,42364532;25,86206897;5,418719212;400;406;-;101,5;1;3,74435784;0,516009852;123;156;105;22;1,932125536;2,749923984
9;9º Ano do Ensino Fundamental;3;PÚBLICA;18;CRATO;2301604;ASSARE;2022;248,363601;49,96266689;Crítico;35,43859649;33,33333333;23,85964912;7,368421053;280;285;-;101,7857143;1;3,66818005;0,507894737;101;95;68;21;1,863049341;2,362270264
9;9º Ano do Ensino Fundamental;3;PÚBLICA;18;CRATO;2302701;CAMPOS SALES;2022;256,6204282;47,018164;Crítico;28,93401015;33,75634518;28,68020305;8,629441624;386;394;-;102,0725389;1;4,081021412;0,54251269;114;133;113;34;2,214005906;2,910414594
9;9º Ano do Ensino Fundamental;3;PÚBLICA;18;CRATO;2304202;CRATO;2022;252,9951346;47,81427718;Crítico;30,17473118;36,42473118;25,87365591;7,52688172;1465;1488;-;101,5699659;1;3,89975673;0,52688172;449;542;385;112;2,054710535;3,082292556
9;9º Ano do Ensino Fundamental;3;PÚBLICA;18;CRATO;2309201;NOVA OLINDA;2022;290,829725;51,61785075;Intermediário;13,79310345;20,34482759;38,96551724;26,89655172;288;290;-;100,6944444;1;5,791486252;0,697413793;40;59;113;78;4,039062395;4,311786605
9;9º Ano do Ensino Fundamental;3;PÚBLICA;18;CRATO;2311207;POTENGI;2022;233,0402206;38,50279932;Crítico;43,15789474;40,52631579;15,26315789;1,052631579;219;190;-;86,75799087;0,867579909;2,902011029;0,435526316;82;77;29;2;1,096536131;1,699323828
9;9º Ano do Ensino Fundamental;3;PÚBLICA;18;CRATO;2311900;SABOEIRO;2022;254,9540137;45,50055965;Crítico;25,72463768;39,85507246;27,89855072;6,52173913;273;276;-;101,0989011;1;3,997700683;0,538043478;71;110;77;18;2,15093678;3,019349107
9;9º Ano do Ensino Fundamental;3;PÚBLICA;18;CRATO;2311959;SALITRE;2022;278,649183;48,40113303;Intermediário;14,57142857;28;40,28571429;17,14285714;349;350;-;100,286533;1;5,182459149;0,65;51;98;141;60;3,368598447;4,004906608
9;9º Ano do Ensino Fundamental;3;PÚBLICA;18;CRATO;2312106;SANTANA DO CARIRI;2022;248,7345307;50,01098766;Crítico;34,60207612;34,60207612;23,87543253;6,920415225;293;289;-;98,63481229;0,986348123;3,686726533;0,507785467;100;100;69;20;1,846508938;2,366721905
9;9º Ano do Ensino Fundamental;3;PÚBLICA;18;CRATO;2313252;TARRAFAS;2022;264,5718981;50,32174733;Crítico;24,40944882;31,49606299;29,92125984;14,17322835;129;127;-;98,4496124;0,984496124;4,478594905;0,584645669;31;40;38;18;2,577795905;3,000716839
9;9º Ano do Ensino Fundamental;3;PÚBLICA;19;JUAZEIRO DO NORTE;2301901;BARBALHA;2022;237,974829;45,80380211;Crítico;41,54676259;36,60071942;18,52517986;3,327338129;1124;1112;-;98,93238434;0,989323843;3,148741451;0,459082734;462;407;206;37;1,430100099;2,118340941
